	0	1	2	FoPHepN4_cfDNA_D10.chm13	FoPHepN1_cfDNA_D20.chm13	FoPHepN2_cfDNA_D10.chm13	FoPHepN1_cfDNA_D0.chm13	FoPHepN1_cfDNA_D10.chm13	FoPHepN4_cfDNA_D20.chm13	FoPHepN1_gDNA_D10.chm13	FoPHepN4_gDNA_D10.chm13	FoPHepN3_gDNA_D20.chm13	FoPHepN2_gDNA_D0.chm13	FoPHepN3_cfDNA_D10.chm13	FoPHepN3_cfDNA_D0.chm13	FoPHepN4_gDNA_D20.chm13	FoPHepN3_cfDNA_D20.chm13	FoPHepN1_gDNA_D0.chm13	FoPHepN2_gDNA_D20.chm13	FoPHepN4_gDNA_D0.chm13	FoPHepN2_cfDNA_D20.chm13	FoPHepN2_gDNA_D10.chm13	FoPHepN1_gDNA_D20.chm13	FoPHepN2_cfDNA_D0.chm13	FoPHepN4_cfDNA_D0.chm13
101	chr1	27443147	27443638	0.484375	0.675	0.5071380952	0.375	0.3619	0.6586666667	0.6650809524	0.4117647059	0.75	0.7777777778	0.5329380952	0.5150380952	0.6722238095	0.6666684211	0.475	0.6127	0.3158761905	0.4001142857	0.7420666667	0.6387761905	0.4016380952	0.4296952381
102	chr1	27510517	27510879	0.07407222222		0.06818181818	0.02380952381	0.1027458333	0.1031761905	0.08889047619	0.05625	0.03373333333	0.07917	0.1594173913	0.1773095238	0.04761904762	0.02631578947	0.133336	0.06752916667	0.1007904762	0	0.0772	0.02	0.04760434783	0.1426954545
103	chr1	27671662	27672670	0.007352941176	0.05	0.01543148148	0.1047275362	0.0669265625	0.09745762712	0.0314	0.1120706897	0.05835211268	0.06264142857	0.03306825397	0.05619577465	0.04688169014	0.06504146341	0.06975070423	0.05007746479	0.03386142857	0.06304347826	0.05380857143	0.05213571429	0.05798732394	0.04693098592
104	chr1	27929469	27929676	0	0.166675	0.1904714286	0.2619	0.1190428571	0.1226142857	0.1428571429	0.2619	0.08928571429	0.2428571429	0.1428571429	0.1893285714	0.05238571429	0.1428571429	0.2006857143	0.07142857143	0.1428571429	0.1309571429	0.09524285714	0.03571428571	0.1882714286	0.2345142857
105	chr1	28170673	28171312	0.5428542857	0.5555555556	0.4091675	0.5414585366	0.7179461538	0.6888888889	0.3048756098	0.300802439	0.400095122	0.5487829268	0.4682902439	0.4236675	0.5040634146	0.479727027	0.5756585366	0.4335853659	0.3036512195	0.7508219512	0.5951268293	0.2414560976	0.6632536585	0.6436878049
106	chr1	28171342	28171515	0.1969727273	0.25	0.5560636364	0.8	0.6060545455	0.5833363636	0.8106181818	0.7727363636	0.7664272727	0.5833363636	0.8242454545	0.4989181818	0.6818181818	1	0.5596363636	0.6926727273	0.6489090909	0.8787909091	0.8712	0.4287818182	0.8633454545	0.8897181818
107	chr1	28484213	28485844	0.04545454545	0.1711702703	0.09632	0.1956521739	0.1125688525	0.01851746032	0.05647183099	0.05714142857	0.04109589041	0.1134162162	0.09735555556	0.1374447368	0.02708333333	0.08620689655	0.1485714286	0.04391891892	0.09786842105	0.08620689655	0.05592105263	0.06415479452	0.1107256757	0.1164276316
108	chr1	28617172	28617475	0.5438631579	0	0.2105263158		0.4852882353	0.6476238095	0.2222222222	0.6462181818	0.7197090909	0.2992363636	0.6535105263	0.7090590909	0.7310727273	0.5744590909	0.7727363636	0.9761904762	0.6237	0.9772727273	0.7896952381	0.7863636364	0.5322	0.6369136364
109	chr1	28626965	28627621	0.1666666667	0.125	0.07769473684	0.1666666667	0.1675	0.5	0.175	0.05	0.08167	0.124885	0.16666	0.133745	0.097505	0.21875	0.280825	0.233335	0.066665	0.154165	0.087495	0.265	0.309545	0.0743
110	chr1	30223824	30224037		0.25	0.125	0.4166666667	0.05	0.1875	0.1	0.0625	0.166675	0.178575	0.1625	0.21365	0.0625	0.083325	0.33335	0.102675	0.291675	0.2	0.1875	0.25	0.29075	0.351175
111	chr1	30557953	30558371	0.1547571429		0.1142857143	0.1428571429	0.8333333333	0.04761428571	0.25	0	0	0.4166625	0.125	0.3557125	0.125	0.08125	0.1584875	0.066675	0.175	0.1041625	0.1979125	0.1537571429	0.2900375	0.216025
112	chr1	30632020	30632215	0.125	0	0	0.1527833333	0.2	0	0.3333333333	0.05555	0	0.08333333333	0.04166666667	0.10805	0.08333333333	0	0.1777833333	0.04545	0.2222166667	0	0.075	0.03333333333	0.06945	0.2351166667
113	chr1	31014876	31015113	0		0.0625	0	0.05555555556	0.03703333333	0	0.05	0.05555555556	0.3518444444	0.1666666667	0.2936444444	0.06416666667	0.03703333333	0.1388888889	0.04074444444	0.1328111111	0	0.05555555556	0	0.1559555556	0.2111111111
114	chr1	31739601	31739869	0.6666666667		0.25	1	0.75	0.25	0.6666666667	0.38055	0	0.7361166667		0.8650666667	0	0.3819333333	0.9111	0.1166666667	0.9583333333	0	0.50635	0.0783	0.8634833333	0.9259166667
115	chr1	32149683	32150720	0.0335984127	0.06	0.0640625	0.1017147059	0.06140263158	0.00529047619	0.06071428571	0.03174603175	0.02688933333	0.02089552239	0.05027213115	0.049664	0.03424657534	0.03508684211	0.056608	0.05701842105	0.07214142857	0.02515660377	0.02760675676	0.01662465753	0.04011733333	0.04573947368
116	chr1	33117213	33117558	0.027775	0.03333125	0.3461538462	0	0.04945384615	0.025	0.1235294118	0	0.09675555556	0.08796111111	0.07870555556	0.06804736842	0.1111111111	0.1428571429	0.1260529412	0.1078411765	0.03571428571	0.08333333333	0.1296277778	0.1355277778	0.133335	0.01634117647
117	chr1	33494649	33494976	0	0	0.102775	0.2272727273	0.25	0.1727272727	0.1111111111	0.1666666667	0.1944416667	0.2361083333	0.08333	0.0877	0.06944166667	0.1041666667	0.1861083333	0.094675	0.1	0.06944166667	0.2111083333	0.1559916667	0.2930416667	0.1981083333
118	chr1	33496592	33496672	0.06666	0.4	0.3	0.1	0.125	0.18332	0.34	0.16666	0.30668	0.25	0.6	0.36826	0.25	0	0.22666	0.28388		0.16666	0.16666	0.49476	0.34888	0.29858
119	chr1	34649095	34649305	0		0			0.06666	0.1	0	0	0.12858	0	0.13534	0.03334		0.11334	0	0.11666	0.2	0	0.04	0.12	0.025
120	chr1	34728617	34729351	0.02051230769	0.04464285714	0.01492537313	0.04545454545	0.01813676471	0	0	0.02205882353	0.014128	0.03125584416	0.005869014085	0.03324230769	0	0	0.069009375	0.004974626866	0.02741184211	0.008196721311	0.002222666667	0.02331428571	0.01767662338	0.03857012987
121	chr1	34983504	34983778	0.7982473684	0.8650857143	0.9166666667	0.9090909091	0.8298315789	0.9384333333	1	0.969047619	0.9642857143	0.9587238095	0.9332904762	0.9254142857	0.9477904762	1	0.9111142857	0.9571428571	0.9412666667	0.9166619048	0.9603142857	0.9526619048	0.8754	0.9650761905
122	chr1	36634472	36634820	0.075	0.03636363636	0.1796636364	0.08181818182	0.09258888889	0.07792727273	0	0.09090909091	0.1526	0.2595454545	0.08666	0.1074727273	0.04545454545	0	0.1875636364	0.1212	0.1242454545	0.1	0.09090909091	0.01818181818	0.2272727273	0.09090909091
123	chr1	36899208	36899523	0.0625	0	0.1481444444	0	0.1296222222	0.14	0	0.12666	0.15	0.06666	0.14999	0.15944	0.26097	0.21666	0.08167	0.33115	0.03333	0.22298	0.29762	0.08333	0.22242	0.16901
124	chr1	37629245	37629932	0.2634419355	0.3205115385	0.3369684211	0.5702342105	0.3355810811	0.3747815789	0.7714285714	0.1951710526	0.08064193548	0.3582815789	0.5	0.4292236842	0.2320657895	0.6820236842	0.4414405405	0.3703694444	0.2905378378	0.4825184211	0.5340473684	0.2074605263	0.6140631579	0.4666684211
125	chr1	37675888	37676007	0.3333333333	0.2	0.4333285714	0.4	0.3333428571	0.3333285714	0.1666666667	0.5833333333	0	0.1222142857	0.2857142857	0.05668571429	0.1214285714	0.4	0.15	0.1761857143	0.2571428571	0.1428571429	0.2142857143	0.2619142857	0.1666714286	0.2496571429
126	chr1	37813077	37813609	0.08888333333	0	0.4814777778	0.56668	0.4259222222	0.11523	0.2	0.23833	0.06429	0.57389	0.69834	0.61073	0.03703333333	0.065	0.48953	0.09	0.6	0.13333	0.24583	0.22143	0.53453	0.65917
127	chr1	37857668	37857750	0.4285714286	0.4166625	0.5833333333	0.583325	0.6666714286	0.2291625		0.5104125	0.53125		0.21875	0.5337625	0.375	0.320825	0.4009	0.4684375	0.5625	0.5729125	0.5196375	0.39995	0.523025	0.6229125
128	chr1	39843063	39843228	0.1666666667	0.083325	0.125	0.5	0.125	0.6666666667	0		0.03125	0.291675	0	0.273825	0.208325		0.375	0.05	0.25	0	0.104175	0.1125	0.227275	0.2143
129	chr1	40320249	40320337		1		1	0.1666666667	0.1111	0.1666666667	0.8889	0.7222333333	0.6333333333	0.373	0.625	0.4666666667	0.4444333333	0.5555666667	0.5634666667	0.3888666667	0.6666666667	0.4889	0.5555666667	0.4523666667	0.6154666667
130	chr1	40730263	40730356				0.5	1	0.3111	0.5833333333		0.5833333333	0.8241	0.7123	0.4833333333	0.7222333333	0.4444333333	0.4722333333	0.3333333333	0.3889	0.4722333333	0.4095333333	0.2666666667	0.7619	0.8055333333
131	chr1	40730537	40730596	0.333325		0.125	0.75	0.25	0.433325	0.5	0.75	0.34375	0.512625	0.3333	0.395825	0.166675	0.3125	0.558325	0.216675	0.16665	0.083325	0.191675	0.15	0.227675	0.133325
132	chr1	41366330	41366859	0.03703777778	0.04761904762	0.06380857143	0.2352941176	0.05263157895	0	0.1622789474	0.03408863636	0.06671090909	0.1095254545	0.0458325	0.106865	0.02450980392	0.02380952381	0.1453893617	0.08148	0.08064516129	0.08333214286	0.103906	0.0761037037	0.1176762712	0.1528301887
133	chr1	42017489	42017814	0.15625		0.05833	0.195	0.23333	0.30555	0.2	0.11333	0.10333	0.05555555556	0.5	0.16409	0.2	0.03333	0.185	0.05429	0.29441	0.1666714286	0.21714	0.16167	0.26047	0.17545
134	chr1	42326192	42326323	0.1428571429	0.875	0.25	0.63125	0.5625	0.3354125	0.6190428571	0.291675	0.5020875	0.4791625	0.26935	0.366075	0.2624875	0.3958375	0.53125	0.5142	0.35415	0.75	0.225	0.4628	0.4719625	0.37355
135	chr1	42529463	42529675	0	0	0.1363636364	0.1424272727	0	0.03333636364	0.04545454545	0.0303	0.01515454545	0.04090909091	0.05302727273	0.08150909091	0.0303	0.1378818182	0.09848181818	0.3333333333	0.09849090909	0	0.1001090909	0	0.1319363636	0.1136272727
136	chr1	44487934	44488503	0.6966118644	0.2747528302	0.8230363636	0.8395092593	0.6972913793	0.4698068966	1		0.8290525424	0.5375711864	0.8737084746	0.6695050847	0.8063966102	0.7074088889	0.7799271186	0.6701983051	0.8121186441	0.9265559322	0.6607389831	0.7574864407	0.7138169492	0.6422542373
137	chr1	44601488	44601693	0.3333333333	0.5416666667	0.3111	0.4861166667	0.19666	0.39285	0.4166666667	0.5	0.6	0.5	0.6722166667	0.3785833333	0.5000166667	0.46665	0.5333333333	0.5222166667	0.7539666667	0.23332	0.4793666667	0.4287	0.5079333333	0.4638166667
138	chr1	44678881	44679163	0.4838555556	0.3148111111	0.36215	0.75	0.1785714286	0.5555555556	0.26666		0.3333333333	0.85	0.3333333333	0.73452	0.38666	0.48333	0.58686	0.36417	0.41666	0.3333333333	0.83333	0.26333	0.54952	0.65772
139	chr1	45373029	45373180	0.25	0.6	0.76668	0.4	0.66666	0.36666	0.6	0.85	0.58332	0.8	0.73334	0.74374	0.61426		0.83	0.56564	0.8	0.23334	0.81668	0.71332	0.64582	0.8476
140	chr1	45392984	45393087	0.125	0.25	0.2	0	0.1666666667	0.125	0.4583375	0	0	0.275	0	0.2284625	0.0416625	0.1666625	0.21405	0.0208375	0.125	0.03125	0.0416625	0.053575	0.25625	0.1871125
141	chr1	45462712	45462827	0.875		0.95	1	0.83334	1	1	1	1	0.94642	0.89334	0.98462	1	1	0.85	0.90198	0.88666	1	1	1	1	0.92142
142	chr1	47328594	47328847	0.09090909091	0	0.0416625	0.1538461538	0.02563846154	0.05127692308	0.03846153846	0.03846153846	0.07692307692	0.05769230769	0.06923076923	0.1576153846	0	0.01923076923	0.2986083333	0.0453	0.1153846154	0	0.03461538462	0.03418461538	0.1498384615	0.1343846154
143	chr1	47604676	47605158	0.2111066667	0.265625	0.3122266667	0.35416875	0.4178571429	0.2083333333	0.5333333333	0.3928571429	0.28541875	0.41666875	0.08958125	0.4661	0.25	0.440625	0.3135375	0.19270625	0.18006875	0.40625	0.209975	0.38558125	0.5279	0.323475
144	chr1	47842620	47842854	0.625	0.75	0.5472333333	1	0.69645		0.8333333333	0.63334	0.06945	0.9761833333	0.4166666667	0.9737166667	0.04166666667	0.6111333333	0.9027666667	0.4722	0.9166666667	0.4361166667	0.6111166667	0.18055	0.9047666667	0.92095
145	chr1	50054774	50054926	0.791675		0.7125	0.854175	0.808325	0.666675	0.866075	0.916675	0.75	0.75	1	0.648775	0.5	0.68215	0.7949	0.6625	0.72805	0.666675	0.733325	0.820525	0.8512	0.750025
146	chr1	51384928	51384992			1		1	1	0.9166666667	1	0.8889	1	1	0.9265	0.5555666667	0.6944666667	1	0.8333333333	0.6666666667	1	1	0.4889	1	1
147	chr1	51440874	51441002			1	1	0.70668	0.2	1	1	0.92	1	0.96	0.975	0.66984	0.85	1	0.76428	1	0.66668	1	0.60166	0.93738	0.97142
148	chr1	51914343	51914550	0.1212090909	0.3257454545	0.1538461538	0.125	0.1435846154	0.1538461538	0.2727272727		0	0.1538461538	0.2205076923	0.1371769231	0.1363636364	0.08973846154	0.1666615385	0.05830769231	0.1153769231	0.0641	0	0.02564615385	0.1292692308	0.06950769231
149	chr1	52579392	52579495			0.479175	0.6	0.4285714286	0.0625	0.25	0.43155	0.285425		0.6250125	0.190775	0.20625	0.2	0.6416625	0.1255	0.2375	0.0416625	0.2654875	0.415925	0.271725	0.3
150	chr1	52579558	52580157	0	0	0	0	0.005555555556	0	0	0.01846530612	0.012	0	0.01772978723	0.007862264151	0.003472916667	0.01020408163	0.06814888889	0.008888	0.025	0	0.0025	0.0119047619	0.01451636364	0.02482340426
151	chr1	53077816	53078941	0.04255319149	0.08333333333	0.05128076923	0.02721020408	0.03125	0.008474576271	0.02450980392	0.003636363636	0.02740888889	0.00606	0.03170731707	0.01234098361	0.01754385965	0.009258333333	0.04874339623	0	0.01921578947	0.005555	0.01027833333	0.002192982456	0.01636451613	0.01159677419
152	chr1	54155877	54156163	0.3333333333	0.37333	0.6	0.85	0.5277777778	0.45	0.3888888889		0.375	0.85833	0.79167	0.85638	0.47333	0.1428571429	0.88334	0.38333	0.58972	0.13333	0.2	0.35944	0.8875	0.74425
153	chr1	54156176	54156566	0.36667	0.6439454545	0.7725090909	0.8636363636	0.8815636364	0.6797636364	0.9166727273		0.5	0.8863545455	0.8242454545	0.8342727273	0.7045454545	0.35	0.8636363636	0.8333333333	0.7583363636	0.7407444444	0.8484818182	0.5941909091	0.8417272727	0.8281454545
154	chr1	54370529	54370930	0.5909090909	0.8461538462	0.4821428571		0.3797571429	0.3897928571		0.5261928571	0.5476214286	0.5906214286	0.6111166667	0.3997428571	0.6964285714	0.6178571429	0.375	0.5256714286	0.5	0.6619071429	0.5384615385	0.4476214286	0.4791071429	0.5426285714
155	chr1	54681054	54681606	0.4321697674	0.5680189189	0.723336	0.4565217391	0.4645382979	0.4835530612	0.5321954545	0.3043478261	0.765378	0.536666	0.6248265306	0.552342	0.35763125	0.8571428571	0.298082	0.5901326531	0.276666	0.324112766	0.262922449	0.439204	0.513044	0.446376
156	chr1	54690849	54691080	0	0.166675	0	0.5833333333		0.25	0.3333333333	0.1666666667	0.07726666667	0.25	0.1666666667	0.2833333333	0.1666666667	0	0.25715	0.15555	0.2248666667	0	0.09721666667	0.05555	0.3402166667	0.2277833333
157	chr1	56697358	56697513		0	0.76668	1	0.77	0.27332	0.77668	0	0.02858	0.93332	0.7	0.88452	0	0.13332	0.85334	0	0.7	0	0.02858	0	1	0.90476
158	chr1	58041862	58042166	0.6	0.625	0.5	0.25	0.5	0.08333333333	0.5	0.26945	0.43055	0.75	0.4611166667	0.4793333333	0.45835	0.25	0.44445	0.1777833333	0.2607333333	0.125	0.2277666667	0.2141	0.4635333333	0.29175
159	chr1	58647721	58647999	0.1809428571		0	0.1428571429	0.1428571429	0.07407777778	0.1574111111	0.02222222222	0.04444444444	0.1333333333	0.1084666667	0.1266555556	0.1111111111	0.05555555556	0.1148222222	0.08888888889	0.07222222222	0.03703333333	0.1203666667	0.03174444444	0.1717333333	0.1724888889
160	chr1	59804872	59805471	0.09090909091	0.05213589744	0.06981891892	0.08	0.03245526316	0.04692820513	0.04761904762	0.03418717949	0.07606923077	0.08771842105	0.09074074074	0.07856410256	0.01403421053	0.01973684211	0.07692307692	0.06752307692	0.09697948718	0.063332	0.05555384615	0.05113076923	0.1047153846	0.08312051282
161	chr1	62477765	62478000	1	0.85334	1			0.8	1	0.9	0.78334	1	0.9	0.94	1	1	0.975	0.95	1	0.8	1	0.51858	1	0.95606
162	chr1	62952386	62952863	0.1944407407	0.4242363636	0.8881709677	0.3958333333	0.1781586207	0.39072	0.9137931034	0.6129032258	0.6018483871	0.8521516129	0.6016129032	0.4572580645	0.8790354839	0.6388866667	0.6043032258	0.7801096774	0.5607516129	0.2978451613	0.4247225806	0.5988933333	0.7555580645	0.2277612903
163	chr1	64121390	64121544	0.25	0	0.13332	0.8	0.65	0.04	0	0.06666	0.2	0.35944	0.06666	0.56668	0.08	0.4	0.46	0.04	0.36192	0.1	0.1	0.01666	0.47212	0.43906
164	chr1	66209156	66210053	0.1481444444	0.25	0.1351833333	0.45833125	0.215275	0.03125	0.2222111111	0.15625	0.2120388889	0.3657388889	0.2261857143	0.2949833333	0.2205882353	0.06481111111	0.4444444444	0.07129444444	0.3055555556	0.2279055556	0.1254277778	0.4804833333	0.4009222222	0.3347611111
165	chr1	67561825	67562014		1	0.375	0.70835	0.25	0.3125	0.65	0.3333333333	0.770825	0.875	0.791675	0.8125	0.6666666667		0.570825	0.816675	0.62795	0.375	0.625	0.5	0.8875	0.76895
166	chr1	67637882	67638042	0		0	0.166675	0	0	0.04	0	0	0.22666	0.04	0.25828	0.025	0.125	0.18	0	0	0.15	0.025	0.02858	0.28558	0.17918
167	chr1	68198543	68198786	0			0.3	0.63334	0.1	0.6	0.06666	0.05	0.25	0.25	0.46082	0.06666	0.27666	0.66	0.15	0.5	0.2	0.2	0.05	0.64668	0.4819
168	chr1	74574237	74575688	0.7107852941	0.9349634146	0.9019617647	0.973332	0.9199617021	0.8329644444	0.9000022222	0.9627148936	0.9787234043	0.9574468085	0.9666673913	0.9910170213	0.8971659574	0.9074111111	0.9730489362	0.9744680851	0.9670212766	0.8447622222	0.9777777778	0.9588617021	0.8682595745	0.932887234
169	chr1	84274073	84274346		0	0.245825		0.383325	0.083325	0.0625	0.5	0	0.325025	0.270825	0.333325	0.125	0.145825	0.48215	0.1885	0.45715	0.25	0.1	0.091675	0.572225	0.370525
170	chr1	84978267	84978722	0.5	0.2604125	0.2777833333	1	1	0.1388888889	0.8	0.53125	0.1444444444	0.9444444444	0.9166666667	0.8933888889	0.3	0.5203666667	0.9777777778	0.2291625	0.8888888889	0.1666714286	0.4047666667	0.1242111111	0.9683111111	0.9819666667
171	chr1	86314112	86314354	0	0.1875	0	0.125	0	0.05	0.03125	0.1041625	0.16865	0.3333333333	0.083325	0.1413125	0.375	0.125	0.2306625	0.0625	0.13125	0.1	0.0625	0.2125	0.2041625	0.1902875
172	chr1	88526497	88526749		0.04761428571	0.1666714286	0.5238142857	0.2	0	0.2499857143	0.2619	0.1428571429	0.3571285714	0.1666666667	0.4191142857	0.09522857143	0.07142857143	0.3317571429	0.1428571429	0.1428428571	0.1666666667	0.4285714286	0.07142857143	0.3283428571	0.2763714286
173	chr1	89041173	89041530	0.4	0.86666	0.86667	1	0.96667	0.50501		0.5555555556	0.72896	1	0.86667	1	0.6666666667	0.9	0.96666	0.78334	0.94821	0.76667	0.68667	0.72322	0.94698	0.95833
174	chr1	89041561	89041729	0.6666666667	0.83334	0.7190333333	1	0.6389	0.06666	0.6	0.5	0.46395	0.94445	0.75	0.94815	0	0.5	0.91665	0.3749833333	0.9206166667		0.3333333333	0.5277833333	1	0.9722166667
175	chr1	89041876	89042315	0.4666666667	0.85	0.82917	1	0.87024	0.9607882353	0.2941176471	1	0.90238	0.975	0.837505	0.962085	0.9473684211	0.9561421053	0.924165	0.9875	0.843695	0.5384615385	0.975	0.95452	0.96571	0.885575
176	chr1	93430436	93431320	0.4423076923	0.3611166667	0.7916666667	1	0.8787909091	0.07916666667	0.2222222222	0.3333285714	0.4750071429	0.9181	0.8974384615	0.9230357143	0.02380714286	0.3119071429	0.9857142857	0.3186285714	0.9166714286	0.1530571429	0.3809571429	0.07403571429	0.9945071429	0.914
177	chr1	93438086	93438493		0.25	0.35695	1	0.94445	0.125	0.7333333333	0.1	0.6119	0.94285	0.25	0.98485	0	0.83334	1	0.1722333333	0.8277833333	0.2	0.1131	0.075	0.9595333333	1
178	chr1	94702630	94702956	0		0.1153846154	0.2	0.07436153846	0.08571428571	0	0.0641	0.1144571429	0.2229571429	0.1371846154	0.1755571429	0.05384615385	0.07691538462	0.09166428571	0.06834615385	0.125	0.1179461538	0.1416642857	0.04166666667	0.1208769231	0.06361428571
179	chr1	94920688	94920815		0.25	0.270825	0.4375	0.458325		0.4	0.375	0.229175	0.34375	0.29715	0.4333	0.5	0.625	0.45835	0.441975	0.50715	0.375	0.520825	0.20535	0.31585	0.49445
180	chr1	99153114	99153529		0.666675	1	1	0.95	1	1	1	0.8875	1	0.75	1	1	1	1	1	0.96875	0.91665	1	0.972225	0.9183	0.9375
181	chr1	99494514	99494780		0	0.5	0.4166666667	0.07142857143	0		0	0	0.3333285714	0.04761428571	0.1696714286	0	0	0.1761857143	0	0	0	0	0	0.1535	0.25
182	chr1	100387151	100387699	0.02453333333	0.3214285714	0.1854741935	0.143228125	0.1064805556	0.06965641026	0.03846153846	0.09078947368	0.1491184211	0.1875	0.1381578947	0.1662921053	0.09444102564	0.1	0.09023076923	0.07198205128	0.1175421053	0.05769230769	0.08076666667	0.1440717949	0.205274359	0.1254615385
183	chr1	101086960	101087421	0.2777777778	0.4	0.41119	0.2	0.1777777778	0.3889	0.3333333333	0.29166	0.475	0.13667	0.2229125	0.21012	0.51619	0.3759222222	0.37334	0.32462	0.32945	0.1111111111	0.46666	0.43777	0.26712	0.13095
184	chr1	109403819	109403953		0.25	1	1	1	0	0.425		0.05	1	0.645825	0.883725	0	0.333325	1	0.098225	1		0.125	0	0.849675	0.940975
185	chr1	109652206	109652316	0.3333333333	0	0.125	0.22915	0.171425	0.225	0.21905	0	0	0	0.16665	0.083325	0.171425	0	0.25835	0	0	0.125	0.125	0.375	0.126975	0.2381
186	chr1	109676147	109676391	0.1	0.1538461538	0.4	0.1111111111	0.2604125	0.1255533333	0.04860833333	0.08571428571	0.1277733333	0.21064	0.08333333333	0.27554	0.2381	0.03571428571	0.1726142857	0.1430733333	0.1	0.1217923077	0.08333333333	0.12558	0.3593384615	0.1666666667
187	chr1	110570279	110570827	0.03947368421	0.01851851852	0.04545454545	0.1058540541	0.04677419355	0.04506904762	0.06	0.02380857143	0.019585	0.1261243243	0.0101	0.0923025	0.02279230769	0.07291666667	0.0604627907	0.0739575	0.01535	0.04572564103	0.01882790698	0.05284146341	0.1428571429	0.07548095238
188	chr1	110761469	110761665	0.05555	0		0.416675	0.2	0	0.05555	0	0	0.08333333333	0	0.19675	0	0	0.2	0	0.09721666667	0.1666666667	0	0	0.20555	0.125
189	chr1	111550205	111550554	0.75	0.875	0.9246	1	0.8	0.7	0.7777833333	1	0.8889	0.8839166667		0.9432	0.8333333333	0.84125	0.79165	0.6666666667		1	0.7989833333	0.9166666667	0.94445	0.94195
190	chr1	113689099	113689116		1	0.8333333333	1	0.75	1	1	0.9583333333	1	0.8888666667	1	0.9697	1	0	1	0.7777666667	0.9444333333	0.3055333333	1	0.3944333333	1	0.9697
191	chr1	116580380	116580681	0.3969636364	0.5555583333	0.86667	0.4305583333	0.5319416667	0.475	0.5763916667	0.6666666667	0.533325	0.5833333333	0.6732	0.6301583333	0.2674666667	0.03333	0.5833333333	0.753175	0.527775	0.227775	0.6944416667	0.2133916667	0.6629916667	0.6763916667
192	chr1	118997977	118998145	0	0.26665	0	0	0.05	0.07406666667		0		0.05	0	0	0.22835	0	0.43333	0.1	0.175	0.13333	0.27499	0.28278	0	0.2016
193	chr1	119340502	119340967	0.0807	0	0.04545454545	0.01923076923	0	0	0.03518518519	0.0652173913	0.04047777778	0.04197407407	0.1240884615	0.08778518519	0.08580740741	0.08333333333	0.1102538462	0.03625925926	0.1372529412	0.04545454545	0.06538461538	0.04178888889	0.0694	0.1181111111
194	chr1	119757381	119757630			0.1148111111	0.4166714286	0.2222222222	0.1296333333	0.2407444444	0.3148111111	0.2394111111	0.3505333333	0.3148111111	0.4238444444	0.1888888889	0.3928571429	0.4999888889	0.1	0.4833333333	0.1851888889	0.1481444444	0.1284111111	0.4934666667	0.4571444444
195	chr1	145760244	145760505	0	0	0.06667	0.05833	0.1	0.02777777778	0.05555555556	0.05	0.01429	0.06286	0.16667	0.12372	0	0	0.135	0.06603	0.075	0	0.03334	0.025	0.04346	0.08679
196	chr1	145036541	145036743		0	0.07142857143	0	0.2190428571	0.05714285714	0.1428571429	0.1428571429	0.03571428571	0.1428571429	0.2217714286	0.1378714286	0.1428571429	0	0.1547571429	0.08628571429	0.2857142857	0	0.07142857143	0.1805142857	0.1194428571	0.1468142857
197	chr1	144939761	144941670	0.050346875	0.1430049383	0.05696909091	0.0675257732	0.09167747748	0.07750776699	0.08901590909	0.04681217391	0.0250972973	0.02774859813	0.06594519231	0.06046814159	0.04778839286	0.01754342105	0.05896132075	0.03521875	0.05434782609	0.04132465753	0.04789380531	0.05216964286	0.04627079646	0.05140964912
