	0	1	2	FoPHepN4_cfDNA_D10.chm13	FoPHepN1_cfDNA_D20.chm13	FoPHepN1_cfDNA_D0.chm13	FoPHepN4_cfDNA_D20.chm13	FoPHepN1_cfDNA_D10.chm13	FoPHepN1_gDNA_D10.chm13	FoPHepN4_gDNA_D10.chm13	FoPHepN4_gDNA_D0.chm13	FoPHepN3_cfDNA_D10.chm13	FoPHepN2_gDNA_D0.chm13	FoPHepN4_gDNA_D20.chm13	FoPHepN3_cfDNA_D20.chm13	FoPHepN2_cfDNA_D0.chm13	FoPHepN2_gDNA_D10.chm13	FoPHepN1_gDNA_D0.chm13	FoPHepN2_cfDNA_D20.chm13	FoPHepN3_gDNA_D20.chm13	FoPHepN4_cfDNA_D0.chm13	FoPHepN2_gDNA_D20.chm13	FoPHepN2_cfDNA_D10.chm13	FoPHepN1_gDNA_D20.chm13	FoPHepN3_cfDNA_D0.chm13
484	chr19	897546	898107	0.7654333333	0.9166666667	0.9809535714	0.9555678571	0.8580296296	0.9732142857	1	0.9523821429	0.9938259259	0.9583357143	0.9940464286	0.9053642857	0.9898107143	0.9642857143	0.9281392857	0.8585464286	0.9583357143	0.9624178571	0.952975	0.9589285714	0.8095214286	0.96095
485	chr19	1558914	1559150	0.25		0.9285714286	0.6559571429	0.3861	0.9285714286	0.75	0.9761857143	0.8642857143	1	0.4119142857	0.9047714286	0.9317428571	0.9476142857	0.9285714286	0.8095285714	0.4785714286	0.9522142857	0.8571428571	0.828	0.9047714286	0.8935857143
486	chr19	2129247	2129525	0.0625			0	0.19998	0.16	0.13334	0.2	0.16	0.16	0	0.3	0.33272	0.09524	0.32	0.05	0.1	0.19286	0.12858		0.1238	0.24762
487	chr19	2603771	2604050	0.760425	0.1666666667	1	0.3481444444	0.7407444444	1	0.65	0.81667	0.87501	1	0.90166	1	0.97273	0.93849	0.85	0.15625	0.9	0.95833	0.73869	0.94445	0.93334	0.94273
488	chr19	3375758	3375897	0.16665	0.6666666667	0.55555	0.05555		0.6111166667	0.125	0.5055666667	0.2222166667	0.4833333333	0.3333333333	0	0.1964333333	0.2916666667	0.2416666667	0.083325	0.08333333333	0.46666	0.10666	0.5	0.1527833333	0.40555
489	chr19	4689792	4690097	0	0.41665	0.94445	0.1479571429	0.8571428571	1	0.1071428571	1	0.9523857143	1	0		0.9841285714	0	0.9162714286	0.03571428571	0	0.9523857143	0	0.2428571429	0	0.9363
490	chr19	4813281	4813355	0.6111	0.7778	1	0.7103333333	1	1	1	0.8333333333	0.8889	0.9166666667	0.8333333333		0.9444333333	1	0.9629666667	1	0.9333333333	1	0.8757666667	1	1	0.9521333333
491	chr19	5786648	5786948	0.7261857143	0.87778	0.9	0.9166666667	0.9211133333	0.9452357143	0.9611133333	0.8222266667	0.9012846154	1	0.94762	0.6071428571	0.96868	0.96004	0.9533333333	1	0.87334	0.97222	0.97222	1	0.85334	0.9691933333
492	chr19	5813972	5814452	0.2388866667	0.1071428571	0.42291875	0.35833125	0.4375	0.4520875	0.3125	0.2023714286	0.49635	0.479175	0.20624375	0.3333333333	0.52755	0.33199375	0.2988866667	0.05127692308	0.255225	0.3644466667	0.1538461538	0.7222266667	0.38371875	0.5262125
493	chr19	7963531	7963604		0.6666666667	1		1	1	0.8889	1		0.9523666667		0.5833333333	0.9666666667	1	0.9523666667	0.5833333333		1		0.8666666667	0.75	0.9743666667
494	chr19	11264531	11264590	0	0.3111		0	0.3333333333		1	0.5111333333	0.3889	0.4444666667	0.5277666667	0.3333333333	0.6583333333	0.4285666667	0.5365333333		0.6333333333	0.4555666667	0.7047666667	0.7777666667	0.3	0.6742333333
495	chr19	14131153	14131339		1		0.3	0.6	0.75	1	0.8	0.83334	0.9	1	1	0.87516	0.86666	0.95	0.8889	0.8	0.88452	0.95	0.93334	0.86666	0.89804
496	chr19	16764392	16764549	0.6666666667	0.6666666667	1		0.8333333333	1	0.8333333333	1	0.7222333333	0.8333333333	0.7	0.8333333333	0.9722333333	1	0.7333333333	0.6666666667	0.9166666667	0.85	0.3333333333	0.8333333333	0.2476333333	0.9166666667
497	chr19	18499054	18499376	0.4285714286	0.3636363636	0.8346153846	0.3636363636	0.7424272727	0.3666692308	0.25	0.40001	0.6923076923	0.7628230769	0.4038461538	0.4987153846	0.7045454545	0.4986166667	0.3888916667	0.1666666667	0.1410230769	0.7963076923	0.3205153846	0.7051307692	0.1521384615	0.8300307692
498	chr19	19627881	19628140	0		0.1666666667	0.04761428571	0.2314777778	0.5	0.125	0.2407444444	0.2222222222	0.4350555556	0.07407777778	0.6666666667	0.4177777778	0.07406666667	0.3055555556	0	0.07777777778	0.4405777778	0.02222222222	0.2857142857	0.01234444444	0.3637666667
499	chr19	35813163	35813477	0.80834	0.3333333333	0.85	0.395825	0.875	0.9166666667	0.597225	0.873675	0.7887	0.8333333333	0	0.5757545455	0.9272416667	1	0.8055666667	0.08333	0.1597166667	0.7930583333	0.746225	0.972225	0.4312	0.8599166667
500	chr19	37965214	37965393	0.5	0.83334	1	0.7	0.93334	1	0.6	0.7	0.85	0.95	0.56666	1	0.72834	0.66668	0.86556	0.56666	0.75	0.975	0.61666	0.8	0.46666	0.72612
501	chr19	40736142	40736334	0.25		1	0.08333333333	1	0.75		1	1	0.8333333333	0.1365166667	0.3333333333	0.8527833333	0.8055666667	0.9166666667	0.3055333333	0.1083333333	0.9193666667	0.1279833333	0.8968333333	0.125	0.9375
502	chr19	41948608	41948860	0.666675	0.43334	0.8889	0.15	0.86666	0.5	1	0.8	0.93334	0.83334	0.24	0.5	0.92778	0.2762	0.88808	0.3	0.56666	0.7481	0.3155	0.54	0.29166	0.87026
503	chr19	42205915	42206070	0.2		0.7381	0.08332857143	0.7738142857	0.6	0	0.7619142857	0.8690428571	0.8952428571	0	0.5	0.8486285714	0.2857142857	0.9357142857	0	0.1779	0.7523857143	0	0.4928571429	0	0.7536857143
504	chr19	42206615	42206799	0.2857142857	0	0.5	0.2	0.25	0.375	0.0625	0.385425	0.3291625	0.2178625	0.1979125	0	0.4884	0.3541625	0.470825	0.25	0.1595375	0.539575	0.195825	0.22395	0.0334875	0.3836875
505	chr19	44146088	44147002	0.1161606061	0	0.1166666667	0.07083	0.125	0.02150322581	0.06904571429	0.07036944444	0.09144054054	0.2292135135	0.05172413793	0.04545454545	0.1871486486	0.08796111111	0.09814722222	0.01388888889	0.01620277778	0.07513243243	0.03115675676	0.04485294118	0.04288055556	0.1867972973
506	chr19	47621544	47621814	0.05555	0	0.5	0.0625		0	0	0.3388888889	0.03703333333	0.0416625	0	0	0.3071444444	0.02777777778	0.3333333333	0	0	0.3937625	0.05555555556	0	0	0.4949666667
507	chr19	47775743	47775851	0	1		0.9166666667	0.8889	1	1	1	1	1	1	1	0.9444333333	1	0.832	1	1	0.9583333333	1	1	1	0.9743666667
508	chr19	47776218	47776361	0.666675	0.791675		0.791675	0.80355	0.9375	1	1	0.95	0.791675	0.5	0.833325	0.954375	0.75	0.8503	0.395825	0.5	0.708325	0.475	0.775	0.791675	0.90112
509	chr19	48341968	48342131	0.625		1	0.520825	0.8375	1	0.7	0.833325	0.95	0.940975	0.75	0.541675	0.8953	0.566675	0.9	0.791675	0.425	1	0.75625	0.916675	0.083325	0.98215
510	chr19	49182789	49183154	0.4166666667	0.83833	0.98	0.3611111111	1	0.86667	0.5	1	0.98	1	0.38334	0.53667	0.9421	0.8888888889	1	0.7222222222	0.69131	0.98333	0.6203666667	0.85834	0.55501	1
511	chr19	50130625	50130888			0.1818181818	0	0	0.09090909091	0	0.08333333333	0	0.08333333333	0	0.07639166667	0.08055833333	0.05	0.123025	0.09090909091	0.04166666667	0.2218333333	0.04166666667	0	0.07916666667	0.142625
512	chr19	50432365	50432482	0		0.70835		0.916675	0	0.25	0.916675		1	0	0	0.9	0.175025	1	0	0.05	0.908325	0.20625	0.125	0.125	0.980775
513	chr19	61600816	61600932	0.6389	0.625		0.70835	0.7619	0.75	1	0.4375	1	0.8375	0.84285	0.5	0.81785	1	0.770825	0.645825	1	0.7875	0.914275	0.83095	0.875	0.74105
514	chr20	1911098	1911315		0.1666666667	1	0.1666666667	0.9166666667	1	0.8889	1	1	0.8333333333	0.3111	0.5333333333	1	0.3333	0.9333333333	0.4444333333	0.5	0.9111	0	0.6666666667	0.06666666667	0.9343666667
515	chr20	5013023	5013256	0.3333333333	0.8148222222	1	0.7275	0.9074111111	1	0.9444444444	0.9722222222	1	0.9497222222	0.7859666667	0.8125	0.9305555556	1	1	0.9629666667	0.3638888889	0.9629555556	0.9407444444	1	0.8851888889	0.9713777778
516	chr20	20064255	20064371	0	0.25	0.5625	0	0.25	0	0	0.13335	0.125	0.333325	0	0	0.313875	0	0.7	0	0	0.321425	0		0.027775	0.1919
517	chr20	22510097	22510685		0.520825	1	0.25	0.75	0.7	0	0.96666	0.73334	1	0.33332	0.65714	0.94848	0.7	0.96334	0.16666	0.5238	0.96666	0.02858	0.83666	0.04	0.95682
518	chr20	22549597	22549815	0	0.2222	1	0	0.2222		0.09523333333	1	0.6666666667	1	0		0.9444333333	0.4444333333	1	0	0	0.8222333333	0	0.6666666667	0	0.8916666667
519	chr20	34190492	34190706	0.14	0.9125	0.8958375	0.4789875	0.697925	0.08332857143	0.9285714286	0.9791625	0.8104125	0.9270875	0.2961375	0.75	0.9830375	0.8	0.984375	0.0565625	0.185425	0.927375	0.1502625	0.5979125	0.126325	0.9857
520	chr20	34198463	34198724	0.2166625	0.34375	1	0.2857125	0.7270875	0.6916625	0.0625	1	0.6132125	0.95	0	0.2261875	0.975	0.114575	0.9636	0.1291625	0.0666625	0.916225	0.1666625	0.3333285714	0.3987125	0.9206875
521	chr20	45692377	45692518	0.125	0.875	1	0	0.83335	0.91875		0.846225		0.933025	0	0	0.947225	0.791675	1	0.208325	0.1666666667	0.964275	0.272325	1	0.1625	0.977275
522	chr20	46169529	46169627	0.5555666667	0.9166666667	1	1	0.6111	1	0.9333333333	1	0.7746	0.9166666667	0.7222333333	0.9166666667	0.9209666667	0.9333333333	0.9047333333	1	0.6666666667	1	0.85	0.8889	0.9629666667	0.8941
523	chr20	47073249	47073430	0.6		1	0	0.875	0.2		0.8	0.62022	0.91	0	0	0.925	0.62666	1	0	0.25	0.96924	0.30666	0.76	0.04	0.8587
524	chr20	51955740	51956006	0	0.1851888889	0	0	0.3	0.125	0.2777777778	0.03334	0.5	0.15	0	0.125	0.24667	0.1	0.07406666667	0.06666	0.09166	0.11937	0.03944	0.05925555556	0.05139	0.18429
525	chr20	52225738	52225839	0.6666666667	1	0.6666666667	0.83335	0.95	1	1	0.9375	1	0.958325	0.641675	1	1	1	1	0.75	0.125	0.8875	0.85	1	0.625	0.951375
526	chr20	52230422	52230698	0.06666		0.2	0	0.25	0.2	0	0.1	0.10666	0.06666	0.03334		0.28	0.03334	0.29048	0	0	0.12858	0	0.0625	0.05	0.44166
527	chr20	52233914	52234233	0	0.3333333333	0.1818181818	0.09090909091	0	0.25	0.09090909091	0.1060636364	0.07407777778	0.1999909091	0.09090909091	0.07407777778	0.2848454545	0.0719	0.2326909091	0.1197875	0.0303	0.09783636364	0.0303	0.0303	0.09848181818	0.1986090909
528	chr20	55350940	55351438	0.1428571429	0.2857142857	0.4047571429	0.1428571429	0.4428571429	0.3095142857	0.1428571429	0.3333285714	0.4166666667	0.4551	0.1428571429	0.1785714286	0.5420857143	0.1666571429	0.2881	0.1785714286	0.2	0.5213142857	0.2738142857	0.2857142857	0.1433857143	0.605
529	chr20	55713121	55713616	0	0	0	0	0.03333333333	0	0	0.05555	0.1	0	0	0	0.10185	0.04166666667	0.1666666667	0.2	0	0.13215	0.02778333333	0	0	0.04166666667
530	chr20	64088953	64089043	0.75	1	1	0.75	1	1	1	1	1	1	1	0.94375	0.975	0.958325	1	0.854175	1	1	0.8875	1	0.9	0.958325
531	chr20	64700406	64700849	0.0625	0.08333	0.17	0	0.2857142857	0	0	0.3	0.03333	0.215	0.04	0.07333	0.18429	0.01667	0.14333	0.03333	0	0.23905	0.07417	0	0.00667	0.22811
532	chr20	65769811	65770327	0.08863636364	0.152775	0.2847208333	0.146668	0.2424181818	0.275	0.306	0.2986083333	0.3872529412	0.3888904762	0.357996	0.109332	0.3662375	0.176668	0.341268	0.09523809524	0.147204	0.251168	0.0625	0.233336	0.108164	0.35976
533	chr21	24482453	24483010	0.3333333333	0.3333333333	0.65	0.33332	0.53334	0.93142	0.58666	1	0.125	0.83334	0.7	0.8	0.82	0.46696	0.73334	0.36666	0.62428	0.83808	0.72666	0.71428	0.40674	0.77734
534	chr21	31565706	31565971	0.2	0	0.025	0	0.03333	0.08333333333	0	0.02083333333	0.03333333333	0.08333333333	0	0	0.06580833333	0	0.08611666667	0	0.01666666667	0.04339166667	0	0.05	0.019675	0.07440833333
535	chr21	31572887	31573173	0.6666666667	0.29165	1	0.175	0.83334	0.26666		1	0.50666	0.86668	0	0.36666	0.94286	0.10666	0.96112	0	0.23332	0.97778	0.11818	1	0.025	0.96754
536	chr21	37231541	37231607	1	0.6666666667	1	0.6889		1	1	1	0.5333333333	1	1	0.8333333333	0.8674333333	0.7777666667	0.9166666667	0.3333333333	0.8222333333	1	0.8888666667	0.8889	0.9333333333	0.9132666667
537	chr21	37350672	37350971	0.2499875	0.3703666667	0.3333333333	0	0.3888888889	0.41666	0.6	0.4	0.41333	0.44167	0.1	0.135	0.63167	0.12	0.41333	0.31667	0.12	0.30258	0.29999	0.69167	0.30143	0.50714
538	chr21	37418953	37419076	0.8		0.8139	0.4166666667	1	0.6722166667	0.5583333333	1	0.6388833333	1	0.03333333333	0	0.8826666667	0.4999833333	0.8888833333	0	0	0.8373	0.1756	1	0	0.81065
539	chr21	40151953	40152339	0	0.01818181818	0.3636363636	0.01818181818	0.1818181818	0.1	0.08332727273	0	0	0.02272727273	0	0	0.08683636364	0.02272727273	0.08885454545	0	0.01514545455	0.06538181818	0.03737272727	0.03636363636	0.01818181818	0.08520909091
540	chr21	41126349	41126694	1	0.6	1	0	0.9523857143	0.1190428571	0.07652857143	1	0.5666714286	0.8945571429	0	0.1785714286	1	0	0.9642857143	0	0.1025571429	0.9714285714	0.02857142857	0.2714285714	0.02041428571	0.9622285714
541	chr21	41126895	41126981	0.8125	0.333325	0.75	0.775	0.666675	0.916675	0.958325	1	0.833325	0.9226	0.8333333333	0.8375	0.972225	1	0.9375	0.875	0.745825	1	0.83335	1	1	0.94555
542	chr21	41606461	41606589	0.7619	0.7142857143		0.83115	0.9583375	1	1	0.9270875	1	1	1	1	0.9791625	1	0.975	0.916675	0.975	1	0.9125	0.96875	0.8154625	0.9513875
543	chr21	42657011	42657028				0.3333333333	1	1	0.8333333333	1	1	0.9047333333	0		1		1		0	0.8407333333	0.2222333333	0.9444333333	0.1429	1
544	chr21	42657839	42657996	0.26666	0.1	1	0.2638833333	0.9166666667	0.6666666667	0.44445	0.93334	0.7722166667	0.8888833333	0.2777833333	0.6666666667	0.9463	1	0.9722166667	0.2416666667	0	1	0.3444333333	0.56945	0.26905	0.9791666667
545	chr22	21292696	21292831	0.94445	0.6111	1	0.8333333333	0.6972333333	1	0.8	0.9814833333		0.8833333333	0.95	0.25	0.9697	0.9761833333	0.94445	0.5416666667	0.43055	1	0.7695	0.94445	0.5777833333	0.8977
546	chr22	23107729	23107926	1		1	0.5833333333	0.5625	0.916675	1	0.8875	0.875	0.9375	0.83335	0.64585	0.900575	1	1	0.729175	1	0.944875	0.75	0.875	0.95	0.78335
547	chr22	27021254	27021638	0.7277777778	0.9074111111	1	0.9100444444	0.9037	0.8611111111	1	0.9460333333	0.8571428571	1	0.9375	0.9583375	0.9358444444	1	0.9026333333	0.7944444444	0.9074111111	0.9444444444	0.9722222222	1	0.9722222222	0.9235444444
548	chr22	27949832	27949959	0.6666666667	0.75	1	0.81785	1	0.9666666667	1	1	0.9166666667	1	0.9166666667	0.9583333333	0.908	0.9791666667	1	0.7361166667	0.7222166667	0.9761833333	0.8777833333	0.9027833333	0.9388833333	0.9153833333
549	chr22	29290743	29290939	0		0.125	0	0	0.25	0.25	0.25	0.25	0.3333333333	0	0	0.3	0.2024	0.1875	0	0	0.25	0.041675	0	0	0.208325
550	chr22	30284776	30285013	0.375		0.916675	0.29165	0.84375	0.75	0	0.95	0.75	1	0	0.375	0.95	0.5	1	0	0	0.9375	0.249975	0.08333333333	0	0.94445
551	chr22	33108621	33109020	0.2	0	0.75	0.3333333333	0.6851888889	0.5150777778	0.5555555556	0.9206222222	0.8246	0.75	0.2222222222		0.9629666667	0.5185111111	0.9351888889	0.4285714286	0.5185111111	0.8841222222	0.1502666667	0.4537111111	0.03174444444	0.95
552	chr22	35788131	35788335	0.7037111111		1	0.6851888889	0.8240666667	0.8339777778	1	0.9629666667	0.9351888889	0.9444444444	0.8333375	0.3888888889	0.9841222222	1	0.9814777778	0.1481444444	0.6388888889	0.8775888889	0.6481555556	0.8888888889	0	0.9548222222
553	chr22	37638674	37639036	0.375	0.55555	0.8055666667	0.25	0.7629666667	0.8055666667	0.3333333333		0.8833333333	0.9478166667	0.375	0.4722166667	0.7943666667	0.8013833333	0.9722166667	0.4	0.2349333333	0.8916666667	0.2619	0.7861166667	0.33565	0.8928666667
554	chr22	38028653	38028867	0.3571428571	0.416675	0.4285714286	0.2	0.3809428571	0.3333285714	0.2976142857	0.2285714286	0.3071428571	0.2	0.09524285714	0.2666571429	0.4122571429	0.1428571429	0.1387714286	0.04761428571	0.2262	0.2142857143	0.1936428571	0.1785714286	0	0.2381
555	chr22	38196697	38196919	0.4583333333		0.6904714286	0.03571428571		0.2	0.5	0.7928428571	0.6916666667	0.7381	0.1428571429	0.2857142857	0.8063142857	0.1190428571	0.7950571429	0	0.1666666667	0.6071428571	0.1020428571	0.3690428571	0.03968571429	0.8238142857
556	chr22	39203505	39203604		1	0.8666666667	0.6333333333		0.6666666667	1	0.8333333333	0.7222333333	1	0.8333333333	0.3492	1	0.9333333333	0.9047666667	0.7777666667	0.3888666667	0.8571333333	0.5	1	0.7619	0.9166666667
557	chr22	42003192	42003283	0.4333333333	0.6666666667	0.5	0.6889	1	1	1	1	0.8889	0.8015666667	1		0.9848333333	1	1	0.3333333333	1	0.9629666667	1	1	0.8472333333	0.9629666667
558	chr22	43169290	43169754	0.09090909091	0.15		0	0.6	0.06283333333	0	0.2666666667	0.25555	0.34	0	0.3055583333	0.4694416667	0	0.4236166667	0	0	0.4094583333	0	0	0	0.378625
559	chr22	43744400	43744530	0.75		1	0.7685222222	0.7142857143		1	1	0.9629666667	0.9841222222	1	0.7777777778	0.9753111111	0.8333444444	0.9841222222	0.8055555556	0.6772333333	0.9558111111	0.888	0.9	0.9555555556	0.9683
560	chr22	43744597	43745269	0.85834	1	1	0.8934157895	0.6587333333		0.9484142857	0.9444444444	0.8889952381	0.9834666667	0.9904761905	0.8920666667	0.9880428571	0.9570238095	1	0.9507952381	0.8925095238	0.9215285714	0.9362095238	0.9666666667	0.9473809524	0.9709380952
561	chr22	43858243	43858326	0.6666666667	0.7222333333	0.85	0.8333333333	0.9333333333	0.9166666667	1	1	0.8703666667	1	0.9444333333		0.9743666667	0.9666666667	0.8015666667	1	0.9166666667	1	0.9743666667	0.7222333333	0.8426	0.9444333333
562	chr22	43869417	43869774	0	0.1333333333	0	0.01470588235	0.0625	0.03333333333	0.03125	0.09090909091	0.09210526316	0.1583333333	0.09916470588	0	0.1285705882	0.04736842105	0.1622789474	0.03125	0.009261111111	0.1500631579	0.07456315789	0.05127692308	0.1746	0.1597947368
563	chr22	45731227	45731402	0.25	0	0.93334	0.31666	0.95		0	0.93334	1	0.75	0.15238	0.26666	0.95476	0.15	1	0	0.06666	0.82476	0.20952	0.30666	0.06	0.88228
564	chr22	46542564	46542996	0.3333333333	0.56666	0.8095428571	0.6309571429	0.7340142857	0.9285714286	0.9285714286	0.8785714286	0.6666666667	0.9523857143	0.7238142857	0.9714285714	0.8523857143	1	0.8988142857	0.7677428571	0.8928571429	0.8244714286	0.9714285714	1	0.7551	0.9186571429
565	chr22	46644079	46644190		0.8333333333	1	0.1666666667	0.8333333333	0.8857	0.5555666667	1	0.9166666667	0.9166666667	0.2833333333	0.4666666667	0.8472333333	0.9444333333	1	0.5277666667	0.15	0.8	0.5833333333	0.9166666667	0.175	1
566	chr22	47222934	47223250	0	0.3333333333	1	0	0.8611166667	0		1	0.31945	0.8889	0.05555	0.1388833333	0.93485	0	0.8666666667	0	0.30555	1	0.1990666667	0.5	0.2351333333	0.9064833333
567	chr22	47242510	47242716	0.8333333333	0.41665		0.7638833333	0.81945	0.94445	1	0.9333333333	0.8722166667	0.86945	0.8638833333	0.36666	0.9484	0.9092666667	0.7999833333	0.4027666667	0.75	0.8142666667	0.6964166667	0.9629666667	0.55	0.8277833333
568	chr22	47287155	47287344	0	0.3333333333		0	0	0	0.08333	0.458325	0.2727272727	0.2121181818	0.04166666667	0.04090909091	0.4452416667	0.2444416667	0.177775	0.07569166667	0.01041666667	0.35195	0.027775	0.05555	0.01515	0.4070333333
569	chr22	50775330	50775493		0.3333333333			0.7222333333	0.6889		0.6		0.6666666667			0.5454666667	0.2333333333	0.4166666667	0.7222333333	0.6222333333	0.6464333333	0.8015666667	0.6666666667	0.2583333333	0.7416666667
